,Unnamed: 0,AsOfDate,Term,Houston Zone,West Zone,South Zone,North Zone,Peak,Region,asofmonth
605377,407136,2020-06-03,2023-05-01,24.6692,19.7001,23.7279,22.9086,Monthly,OTC Global Holdings,6
605378,261025,2020-06-03,2023-06-01,20.5826,15.2757,18.9767,19.2067,Monthly,OTC Global Holdings,6
605379,407137,2020-06-03,2023-06-01,35.8951,32.5748,33.7337,33.8001,Monthly,OTC Global Holdings,6
605380,261026,2020-06-03,2023-07-01,28.593000000000004,24.0788,26.391,26.0105,Monthly,OTC Global Holdings,6
605381,407138,2020-06-03,2023-07-01,62.4712,60.9973,59.5289,59.054,Monthly,OTC Global Holdings,6
605382,261027,2020-06-03,2023-08-01,31.0587,26.5469,28.5877,28.3054,Monthly,OTC Global Holdings,6
605383,407139,2020-06-03,2023-08-01,92.8904,92.4798,89.7383,89.4132,Monthly,OTC Global Holdings,6
605384,261028,2020-06-03,2023-09-01,19.6389,16.4252,17.6769,19.2287,Monthly,OTC Global Holdings,6
605385,407140,2020-06-03,2023-09-01,35.6405,32.9875,33.4193,33.3188,Monthly,OTC Global Holdings,6
605386,261029,2020-06-03,2023-10-01,19.117,13.9891,17.0918,17.5294,Monthly,OTC Global Holdings,6
605387,407141,2020-06-03,2023-10-01,26.2239,21.6864,24.3252,23.5645,Monthly,OTC Global Holdings,6
605388,261030,2020-06-03,2023-11-01,18.1642,12.9539,16.1902,16.4655,Monthly,OTC Global Holdings,6
605389,407142,2020-06-03,2023-11-01,22.0773,17.5541,20.2261,19.4544,Monthly,OTC Global Holdings,6
605390,261031,2020-06-03,2023-12-01,19.6608,14.4702,17.6179,17.9617,Monthly,OTC Global Holdings,6
605391,407143,2020-06-03,2023-12-01,22.9654,18.6659,21.3006,20.5381,Monthly,OTC Global Holdings,6
605392,261032,2020-06-03,2024-01-01,21.6905,18.738,20.7446,21.2568,Monthly,OTC Global Holdings,6
605393,407144,2020-06-03,2024-01-01,31.5886,28.4713,28.4171,29.6533,Monthly,OTC Global Holdings,6
605394,261033,2020-06-03,2024-02-01,21.2759,18.2126,20.2957,20.7718,Monthly,OTC Global Holdings,6
605395,407145,2020-06-03,2024-02-01,31.1781,28.1305,28.0961,29.3222,Monthly,OTC Global Holdings,6
605396,261034,2020-06-03,2024-03-01,19.2867,12.5754,17.7458,17.2117,Monthly,OTC Global Holdings,6
605397,407146,2020-06-03,2024-03-01,25.5407,18.7391,23.8333,23.0835,Monthly,OTC Global Holdings,6
605398,261035,2020-06-03,2024-04-01,18.0468,11.1477,16.5027,15.8422,Monthly,OTC Global Holdings,6
605399,407147,2020-06-03,2024-04-01,23.4512,16.4719,21.7364,20.9089,Monthly,OTC Global Holdings,6
605400,261036,2020-06-03,2024-05-01,18.0051,12.6874,16.9882,16.2435,Monthly,OTC Global Holdings,6
605401,407148,2020-06-03,2024-05-01,25.5466,18.9175,23.4966,22.9758,Monthly,OTC Global Holdings,6
605402,261037,2020-06-03,2024-06-01,19.9291,15.1155,18.3409,19.4456,Monthly,OTC Global Holdings,6
605403,407149,2020-06-03,2024-06-01,34.6953,29.2342,31.2868,32.2721,Monthly,OTC Global Holdings,6
605404,261038,2020-06-03,2024-07-01,26.0509,24.0498,26.0133,25.678,Monthly,OTC Global Holdings,6
605405,407150,2020-06-03,2024-07-01,63.565,60.4339,57.8191,59.3465,Monthly,OTC Global Holdings,6
605406,261039,2020-06-03,2024-08-01,28.3566,26.7393,28.319000000000006,28.0339,Monthly,OTC Global Holdings,6
605407,407151,2020-06-03,2024-08-01,85.8831,83.9941,79.1435,81.5167,Monthly,OTC Global Holdings,6
605408,261040,2020-06-03,2024-09-01,19.9106,17.4834,18.6504,18.6419,Monthly,OTC Global Holdings,6
605409,407152,2020-06-03,2024-09-01,36.2565,31.0991,31.7662,32.1128,Monthly,OTC Global Holdings,6
605410,261041,2020-06-03,2024-10-01,18.1501,13.7277,17.002,15.764,Monthly,OTC Global Holdings,6
605411,407153,2020-06-03,2024-10-01,23.0941,18.3345,21.0432,21.0344,Monthly,OTC Global Holdings,6
605412,261042,2020-06-03,2024-11-01,17.0252,12.1281,15.6132,14.3569,Monthly,OTC Global Holdings,6
605413,407154,2020-06-03,2024-11-01,22.9738,18.143,20.9025,20.8738,Monthly,OTC Global Holdings,6
605414,261043,2020-06-03,2024-12-01,18.4415,13.8255,17.0505,15.8426,Monthly,OTC Global Holdings,6
605415,407155,2020-06-03,2024-12-01,23.7045,18.9188,21.582,21.6225,Monthly,OTC Global Holdings,6
605416,261044,2020-06-03,2025-01-01,23.9341,19.4374,22.9217,22.2491,Monthly,OTC Global Holdings,6
605417,407156,2020-06-03,2025-01-01,30.3272,27.7025,27.5393,29.4879,Monthly,OTC Global Holdings,6
605418,261045,2020-06-03,2025-02-01,23.3585,18.7807,22.3234,21.6331,Monthly,OTC Global Holdings,6
605419,407157,2020-06-03,2025-02-01,29.7982,27.3122,27.1985,29.1073,Monthly,OTC Global Holdings,6
605420,261046,2020-06-03,2025-03-01,19.8094,12.2654,18.1525,17.2981,Monthly,OTC Global Holdings,6
605421,407158,2020-06-03,2025-03-01,24.1514,17.8342,22.2058,22.3366,Monthly,OTC Global Holdings,6
605422,261047,2020-06-03,2025-04-01,18.0874,10.5557,16.5122,15.577,Monthly,OTC Global Holdings,6
605423,407159,2020-06-03,2025-04-01,22.1543,15.8458,20.3593,20.4012,Monthly,OTC Global Holdings,6
605424,261048,2020-06-03,2025-05-01,18.5796,12.0863,17.4753,16.8242,Monthly,OTC Global Holdings,6
605425,407160,2020-06-03,2025-05-01,23.2274,17.1677,21.1364,21.2969,Monthly,OTC Global Holdings,6
605426,261049,2020-06-03,2025-06-01,20.221,14.8574,18.7187,18.7578,Monthly,OTC Global Holdings,6
605427,407161,2020-06-03,2025-06-01,37.7236,28.863000000000003,30.8849,31.6766,Monthly,OTC Global Holdings,6
605428,261050,2020-06-03,2025-07-01,27.6378,24.4387,25.5765,25.4218,Monthly,OTC Global Holdings,6
605429,407162,2020-06-03,2025-07-01,60.7932,56.4014,54.4618,56.6319,Monthly,OTC Global Holdings,6
605430,261051,2020-06-03,2025-08-01,30.1536,27.149,28.0909,27.8478,Monthly,OTC Global Holdings,6
605431,407163,2020-06-03,2025-08-01,82.1212,78.6113,74.7434,77.8887,Monthly,OTC Global Holdings,6
605432,261052,2020-06-03,2025-09-01,20.1121,15.9265,18.8496,18.689,Monthly,OTC Global Holdings,6
605433,407164,2020-06-03,2025-09-01,36.0258,29.7457,30.5396,30.9481,Monthly,OTC Global Holdings,6
605434,261053,2020-06-03,2025-10-01,18.1516,12.3916,16.6449,16.0333,Monthly,OTC Global Holdings,6
605435,407165,2020-06-03,2025-10-01,23.0045,18.323,20.4091,20.8162,Monthly,OTC Global Holdings,6
605436,261054,2020-06-03,2025-11-01,17.3493,11.4866,15.8126,15.1499,Monthly,OTC Global Holdings,6
605437,407166,2020-06-03,2025-11-01,22.8743,18.2205,20.3373,20.7148,Monthly,OTC Global Holdings,6
605438,261055,2020-06-03,2025-12-01,18.8253,13.0733,17.3196,16.7464,Monthly,OTC Global Holdings,6
605439,407167,2020-06-03,2025-12-01,23.6641,18.8282,20.9272,21.3446,Monthly,OTC Global Holdings,6
605440,261056,2020-06-03,2026-01-01,24.731,21.9337,23.3398,23.914,Monthly,OTC Global Holdings,6
605441,407168,2020-06-03,2026-01-01,29.5018,27.0302,28.321,29.4798,Monthly,OTC Global Holdings,6
605442,261057,2020-06-03,2026-02-01,24.1555,21.2369,22.7414,23.2578,Monthly,OTC Global Holdings,6
605443,407169,2020-06-03,2026-02-01,29.0223,26.6893,28.0193,29.0891,Monthly,OTC Global Holdings,6
605444,261058,2020-06-03,2026-03-01,20.3258,13.1036,18.0136,17.9373,Monthly,OTC Global Holdings,6
605445,407170,2020-06-03,2026-03-01,22.1121,16.8207,22.1311,21.7981,Monthly,OTC Global Holdings,6
605446,261059,2020-06-03,2026-04-01,18.7349,11.0725,16.4132,16.1762,Monthly,OTC Global Holdings,6
605447,407171,2020-06-03,2026-04-01,20.6312,15.367,20.797,20.3763,Monthly,OTC Global Holdings,6
605448,261060,2020-06-03,2026-05-01,19.1763,12.934,17.3462,17.4125,Monthly,OTC Global Holdings,6
605449,407172,2020-06-03,2026-05-01,19.7997,15.0393,19.0495,19.2396,Monthly,OTC Global Holdings,6
605450,261061,2020-06-03,2026-06-01,20.9177,15.7133,18.7983,19.3053,Monthly,OTC Global Holdings,6
605451,407173,2020-06-03,2026-06-01,35.1775,23.2432,25.7213,26.6409,Monthly,OTC Global Holdings,6
605452,261062,2020-06-03,2026-07-01,28.9353,23.1744,24.6425,24.7399,Monthly,OTC Global Holdings,6
605453,407174,2020-06-03,2026-07-01,57.1521,50.13399999999999,48.8267,51.9329,Monthly,OTC Global Holdings,6
605454,261063,2020-06-03,2026-08-01,31.5108,26.6281,27.2566,27.5677,Monthly,OTC Global Holdings,6
605455,407175,2020-06-03,2026-08-01,76.6812,69.6539,66.9123,71.2196,Monthly,OTC Global Holdings,6
605456,261064,2020-06-03,2026-09-01,20.7184,17.3758,18.8794,19.468,Monthly,OTC Global Holdings,6
605457,407176,2020-06-03,2026-09-01,35.2365,24.4494,25.5113,26.1655,Monthly,OTC Global Holdings,6
605458,261065,2020-06-03,2026-10-01,18.6576,12.9873,16.4757,16.4808,Monthly,OTC Global Holdings,6
605459,407177,2020-06-03,2026-10-01,21.9027,17.0417,19.0302,19.546,Monthly,OTC Global Holdings,6
605460,261066,2020-06-03,2026-11-01,17.7049,11.8917,15.5837,15.5273,Monthly,OTC Global Holdings,6
605461,407178,2020-06-03,2026-11-01,21.7724,16.6427,18.7903,19.1876,Monthly,OTC Global Holdings,6
605462,261067,2020-06-03,2026-12-01,19.1803,15.4818,18.373,17.2642,Monthly,OTC Global Holdings,6
605463,407179,2020-06-03,2026-12-01,22.2842,17.2687,19.3094,19.7762,Monthly,OTC Global Holdings,6
605464,261068,2020-06-03,2027-01-01,23.7631,19.221,22.6625,23.2009,Monthly,OTC Global Holdings,6
605465,407180,2020-06-03,2027-01-01,30.2024,28.1014,27.3005,28.7532,Monthly,OTC Global Holdings,6
605466,261069,2020-06-03,2027-02-01,23.1975,18.6145,22.0046,22.5044,Monthly,OTC Global Holdings,6
605467,407181,2020-06-03,2027-02-01,29.7326,27.7503,26.9694,28.412,Monthly,OTC Global Holdings,6
605468,261070,2020-06-03,2027-03-01,19.4874,12.047,17.4859,17.8882,Monthly,OTC Global Holdings,6
605469,407182,2020-06-03,2027-03-01,21.5382,17.402,20.785,20.4013,Monthly,OTC Global Holdings,6
605470,261071,2020-06-03,2027-04-01,17.8451,10.2962,15.736,16.0356,Monthly,OTC Global Holdings,6
605471,407183,2020-06-03,2027-04-01,19.7598,15.531,19.1254,18.8312,Monthly,OTC Global Holdings,6
605472,261072,2020-06-03,2027-05-01,18.287,11.8371,16.6393,17.0409,Monthly,OTC Global Holdings,6
605473,407184,2020-06-03,2027-05-01,20.9614,16.2498,18.6504,19.4997,Monthly,OTC Global Holdings,6
605474,261073,2020-06-03,2027-06-01,19.9784,14.4172,18.0712,18.9939,Monthly,OTC Global Holdings,6
605475,407185,2020-06-03,2027-06-01,37.427,24.8974,25.8896,27.8775,Monthly,OTC Global Holdings,6
605476,261074,2020-06-03,2027-07-01,27.9279,22.6403,23.9745,24.6197,Monthly,OTC Global Holdings,6
605477,407186,2020-06-03,2027-07-01,54.5376,45.5837,49.4414,47.124,Monthly,OTC Global Holdings,6
605478,261075,2020-06-03,2027-08-01,30.4534,25.4518,26.4686,27.2863,Monthly,OTC Global Holdings,6
605479,407187,2020-06-03,2027-08-01,73.5763,63.9848,67.87,67.2911,Monthly,OTC Global Holdings,6
605480,261076,2020-06-03,2027-09-01,19.8196,15.91,18.1129,19.2072,Monthly,OTC Global Holdings,6
605481,407188,2020-06-03,2027-09-01,37.2641,25.6917,25.406,27.2576,Monthly,OTC Global Holdings,6
605482,261077,2020-06-03,2027-10-01,17.7986,12.213,15.8089,16.049,Monthly,OTC Global Holdings,6
605483,407189,2020-06-03,2027-10-01,21.9903,15.2816,16.4999,17.6663,Monthly,OTC Global Holdings,6
605484,261078,2020-06-03,2027-11-01,16.9158,11.066,14.9368,15.0653,Monthly,OTC Global Holdings,6
605485,407190,2020-06-03,2027-11-01,21.8404,15.0497,16.3771,17.2872,Monthly,OTC Global Holdings,6
605486,261079,2020-06-03,2027-12-01,18.3917,13.288,16.5329,16.8225,Monthly,OTC Global Holdings,6
605487,407191,2020-06-03,2027-12-01,22.4912,15.4965,16.7954,17.7658,Monthly,OTC Global Holdings,6
605488,261080,2020-06-03,2028-01-01,22.4167,17.0598,19.827,21.2392,Monthly,OTC Global Holdings,6
605489,407192,2020-06-03,2028-01-01,33.0013,24.4495,27.6381,28.1308,Monthly,OTC Global Holdings,6
605490,261081,2020-06-03,2028-02-01,22.0022,16.6143,19.3683,20.6333,Monthly,OTC Global Holdings,6
605491,407193,2020-06-03,2028-02-01,32.5907,24.2477,27.3764,27.8296,Monthly,OTC Global Holdings,6
605492,261082,2020-06-03,2028-03-01,17.8272,10.572,15.4472,16.27,Monthly,OTC Global Holdings,6
605493,407194,2020-06-03,2028-03-01,18.6564,14.1051,17.6159,16.6872,Monthly,OTC Global Holdings,6
605494,261083,2020-06-03,2028-04-01,16.86,9.1023,14.5039,14.929,Monthly,OTC Global Holdings,6
605495,407195,2020-06-03,2028-04-01,17.1306,12.4767,16.0023,15.3118,Monthly,OTC Global Holdings,6
605496,261084,2020-06-03,2028-05-01,17.8358,10.6661,15.9538,17.092,Monthly,OTC Global Holdings,6
605497,407196,2020-06-03,2028-05-01,20.4148,14.4996,17.3911,17.9823,Monthly,OTC Global Holdings,6
605498,261085,2020-06-03,2028-06-01,19.3678,13.0691,16.9887,18.4528,Monthly,OTC Global Holdings,6
605499,407197,2020-06-03,2028-06-01,32.4829,21.272,20.223,21.7288,Monthly,OTC Global Holdings,6
605500,261086,2020-06-03,2028-07-01,27.6049,20.9229,23.0414,24.0727,Monthly,OTC Global Holdings,6
605501,407198,2020-06-03,2028-07-01,50.9984,44.6508,44.834,42.604,Monthly,OTC Global Holdings,6
605502,261087,2020-06-03,2028-08-01,30.0625,23.6085,25.3773,26.5403,Monthly,OTC Global Holdings,6
605503,407199,2020-06-03,2028-08-01,68.251,62.114,61.4336,58.4375,Monthly,OTC Global Holdings,6
605504,261088,2020-06-03,2028-09-01,19.2803,14.3633,17.2895,18.8485,Monthly,OTC Global Holdings,6
605505,407200,2020-06-03,2028-09-01,30.4752,21.961,18.0634,19.8378,Monthly,OTC Global Holdings,6
605506,261089,2020-06-03,2028-10-01,17.4695,10.9929,15.2439,15.5658,Monthly,OTC Global Holdings,6
605507,407201,2020-06-03,2028-10-01,20.7773,15.0247,15.2834,15.9649,Monthly,OTC Global Holdings,6
605508,261090,2020-06-03,2028-11-01,16.5758,9.995,14.7293,15.0964,Monthly,OTC Global Holdings,6
605509,407202,2020-06-03,2028-11-01,20.6166,14.8321,14.8338,15.6541,Monthly,OTC Global Holdings,6
605510,261091,2020-06-03,2028-12-01,17.7703,12.3011,15.5994,16.4516,Monthly,OTC Global Holdings,6
605511,407203,2020-06-03,2028-12-01,21.5721,15.4664,15.6363,16.4671,Monthly,OTC Global Holdings,6
605512,261092,2020-06-03,2029-01-01,21.7172,16.8238,19.8487,20.5527,Monthly,OTC Global Holdings,6
605513,407204,2020-06-03,2029-01-01,28.1553,24.8915,23.5622,22.2568,Monthly,OTC Global Holdings,6
605514,261093,2020-06-03,2029-02-01,21.0604,16.2969,19.201,20.0977,Monthly,OTC Global Holdings,6
605515,407205,2020-06-03,2029-02-01,27.6169,24.5807,23.1629,21.7788,Monthly,OTC Global Holdings,6
605516,261094,2020-06-03,2029-03-01,18.637,10.5524,16.5725,17.7355,Monthly,OTC Global Holdings,6
605517,407206,2020-06-03,2029-03-01,22.2506,16.0974,20.6044,19.4969,Monthly,OTC Global Holdings,6
605518,261095,2020-06-03,2029-04-01,17.3972,9.2432,15.3011,16.3355,Monthly,OTC Global Holdings,6
605519,407207,2020-06-03,2029-04-01,20.8386,14.7632,19.3219,18.1868,Monthly,OTC Global Holdings,6
605520,261096,2020-06-03,2029-05-01,17.759,10.6468,16.0455,17.3317,Monthly,OTC Global Holdings,6
605521,407208,2020-06-03,2029-05-01,23.1429,16.9418,20.0384,19.7606,Monthly,OTC Global Holdings,6
605522,261097,2020-06-03,2029-06-01,19.1407,12.7692,17.11,19.2266,Monthly,OTC Global Holdings,6
605523,407209,2020-06-03,2029-06-01,34.7242,23.0712,22.9177,23.4755,Monthly,OTC Global Holdings,6
605524,261098,2020-06-03,2029-07-01,25.8424,19.0344,21.7821,23.2071,Monthly,OTC Global Holdings,6
605525,407210,2020-06-03,2029-07-01,47.1856,40.7323,40.5877,39.457,Monthly,OTC Global Holdings,6
605526,261099,2020-06-03,2029-08-01,28.1505,21.6114,24.138,25.6254,Monthly,OTC Global Holdings,6
605527,407211,2020-06-03,2029-08-01,63.1374,56.837,55.1919,54.2847,Monthly,OTC Global Holdings,6
605528,261100,2020-06-03,2029-09-01,19.0831,14.2261,17.3014,18.8971,Monthly,OTC Global Holdings,6
605529,407212,2020-06-03,2029-09-01,32.7865,23.3965,20.9283,21.5861,Monthly,OTC Global Holdings,6
605530,261101,2020-06-03,2029-10-01,17.0189,10.7613,14.8381,16.0578,Monthly,OTC Global Holdings,6
605531,407213,2020-06-03,2029-10-01,23.5759,16.866,18.1216,17.9425,Monthly,OTC Global Holdings,6
605532,261102,2020-06-03,2029-11-01,16.6688,10.1061,14.7807,15.5766,Monthly,OTC Global Holdings,6
605533,407214,2020-06-03,2029-11-01,23.1309,16.4573,17.6741,17.4555,Monthly,OTC Global Holdings,6
605534,261103,2020-06-03,2029-12-01,17.3493,12.3433,15.6005,16.3876,Monthly,OTC Global Holdings,6
605535,407215,2020-06-03,2029-12-01,23.9089,17.0818,18.3194,18.0908,Monthly,OTC Global Holdings,6
605536,261104,2020-06-03,2030-01-01,21.2152,15.4154,19.1727,19.2421,Monthly,OTC Global Holdings,6
605537,407216,2020-06-03,2030-01-01,26.5141,21.7985,21.2196,19.7355,Monthly,OTC Global Holdings,6
605538,261105,2020-06-03,2030-02-01,21.5859,16.7406,19.6502,20.599,Monthly,OTC Global Holdings,6
605539,407217,2020-06-03,2030-02-01,28.2242,25.108,23.6748,22.2577,Monthly,OTC Global Holdings,6
605540,261106,2020-06-03,2030-03-01,18.1111,9.446,15.6488,16.9458,Monthly,OTC Global Holdings,6
605541,407218,2020-06-03,2030-03-01,20.8086,13.7997,17.9621,17.2676,Monthly,OTC Global Holdings,6
605542,261107,2020-06-03,2030-04-01,16.627,8.0409,14.1687,15.3821,Monthly,OTC Global Holdings,6
605543,407219,2020-06-03,2030-04-01,19.1583,12.3583,16.5921,15.5641,Monthly,OTC Global Holdings,6
605544,261108,2020-06-03,2030-05-01,16.9792,9.3586,14.9429,16.5614,Monthly,OTC Global Holdings,6
605545,407220,2020-06-03,2030-05-01,21.6051,14.4056,17.534000000000002,17.1946,Monthly,OTC Global Holdings,6
605596,142394,2020-06-04,2022-07-01,64.9411,60.8851,63.6047,62.7571,Monthly,OTC Global Holdings,6
605597,599235,2020-06-04,2022-07-01,31.19,23.2074,27.5848,26.8194,Monthly,OTC Global Holdings,6
605598,142395,2020-06-04,2022-08-01,104.5073,101.5263,103.871,103.2113,Monthly,OTC Global Holdings,6
605599,599236,2020-06-04,2022-08-01,33.9682,25.9668,30.4856,29.6664,Monthly,OTC Global Holdings,6
605600,142396,2020-06-04,2022-09-01,37.1907,34.1926,35.0414,35.0109,Monthly,OTC Global Holdings,6
605601,599237,2020-06-04,2022-09-01,19.6103,16.0569,19.3959,18.4531,Monthly,OTC Global Holdings,6
605602,142397,2020-06-04,2022-10-01,26.2099,21.4657,23.5114,23.4515,Monthly,OTC Global Holdings,6
605603,599238,2020-06-04,2022-10-01,17.7299,12.9657,17.3009,16.6802,Monthly,OTC Global Holdings,6
605604,142398,2020-06-04,2022-11-01,23.7971,19.0603,21.0572,21.0173,Monthly,OTC Global Holdings,6
605605,599239,2020-06-04,2022-11-01,16.8533,12.0383,16.2915,15.6551,Monthly,OTC Global Holdings,6
605606,142399,2020-06-04,2022-12-01,24.2266,19.49,21.4709,21.4607,Monthly,OTC Global Holdings,6
605607,599240,2020-06-04,2022-12-01,18.22,12.9265,17.1669,16.57,Monthly,OTC Global Holdings,6
605608,142400,2020-06-04,2023-01-01,29.5093,29.1169,29.5867,29.964,Monthly,OTC Global Holdings,6
605609,599241,2020-06-04,2023-01-01,23.0294,16.8852,20.9827,21.0401,Monthly,OTC Global Holdings,6
605610,142401,2020-06-04,2023-02-01,29.2457,28.9537,29.4833,29.8117,Monthly,OTC Global Holdings,6
605611,599242,2020-06-04,2023-02-01,22.5241,16.4256,20.4552,20.541,Monthly,OTC Global Holdings,6
605612,142402,2020-06-04,2023-03-01,26.5152,20.4248,24.8975,24.2785,Monthly,OTC Global Holdings,6
605613,599243,2020-06-04,2023-03-01,20.1651,11.3618,17.8994,17.4849,Monthly,OTC Global Holdings,6
605614,142403,2020-06-04,2023-04-01,23.8722,17.438,22.3634,21.4243,Monthly,OTC Global Holdings,6
605615,599244,2020-06-04,2023-04-01,18.8408,10.1721,16.8914,16.1966,Monthly,OTC Global Holdings,6
605616,142404,2020-06-04,2023-05-01,24.9542,19.8816,23.9981,23.1607,Monthly,OTC Global Holdings,6
605617,599245,2020-06-04,2023-05-01,18.5348,10.9694,17.3069,16.7191,Monthly,OTC Global Holdings,6
605618,142405,2020-06-04,2023-06-01,36.4154,33.0276,34.2054,34.2779,Monthly,OTC Global Holdings,6
605619,599246,2020-06-04,2023-06-01,20.9299,13.4738,19.5384,19.1339,Monthly,OTC Global Holdings,6
605620,142406,2020-06-04,2023-07-01,64.4769,63.0444,61.4535,60.97,Monthly,OTC Global Holdings,6
605621,599247,2020-06-04,2023-07-01,29.1663,21.3366,27.2636,26.031,Monthly,OTC Global Holdings,6
605622,142407,2020-06-04,2023-08-01,95.5549,95.3662,92.3212,92.0048,Monthly,OTC Global Holdings,6
605623,599248,2020-06-04,2023-08-01,31.6854,23.5279,29.5367,28.3437,Monthly,OTC Global Holdings,6
605624,142408,2020-06-04,2023-09-01,36.1447,33.4458,33.8745,33.7749,Monthly,OTC Global Holdings,6
605625,599249,2020-06-04,2023-09-01,19.9618,14.4927,18.1894,19.1502,Monthly,OTC Global Holdings,6
605626,142409,2020-06-04,2023-10-01,26.528,21.9012,24.5931,23.8166,Monthly,OTC Global Holdings,6
605627,599250,2020-06-04,2023-10-01,19.4364,12.3361,17.5918,17.4485,Monthly,OTC Global Holdings,6
605628,142410,2020-06-04,2023-11-01,22.2938,17.6911,20.4106,19.6248,Monthly,OTC Global Holdings,6
605629,599251,2020-06-04,2023-11-01,18.4675,11.4223,16.664,16.3821,Monthly,OTC Global Holdings,6
605630,142411,2020-06-04,2023-12-01,23.1681,18.7998,21.4775,20.7023,Monthly,OTC Global Holdings,6
605631,599252,2020-06-04,2023-12-01,19.9843,12.7608,18.1303,17.8648,Monthly,OTC Global Holdings,6
605632,142412,2020-06-04,2024-01-01,31.9085,28.7527,28.6886,29.9482,Monthly,OTC Global Holdings,6
605633,599253,2020-06-04,2024-01-01,22.0501,16.5231,21.3439,21.1396,Monthly,OTC Global Holdings,6
605634,142413,2020-06-04,2024-02-01,31.4888,28.4032,28.3592,29.6089,Monthly,OTC Global Holdings,6
605635,599254,2020-06-04,2024-02-01,21.6292,16.0591,20.8823,20.6577,Monthly,OTC Global Holdings,6
605636,142414,2020-06-04,2024-03-01,25.7923,18.8745,24.0635,23.2964,Monthly,OTC Global Holdings,6
605637,599255,2020-06-04,2024-03-01,19.6157,11.0743,18.2635,17.112000000000002,Monthly,OTC Global Holdings,6
605638,142415,2020-06-04,2024-04-01,23.719,16.6025,21.9784,21.1296,Monthly,OTC Global Holdings,6
605639,599256,2020-06-04,2024-04-01,18.3681,9.8183,16.9957,15.7675,Monthly,OTC Global Holdings,6
605640,142416,2020-06-04,2024-05-01,25.8531,19.0865,23.769,23.2326,Monthly,OTC Global Holdings,6
605641,599257,2020-06-04,2024-05-01,18.3279,11.187,17.5007,16.1743,Monthly,OTC Global Holdings,6
605642,142417,2020-06-04,2024-06-01,35.1914,29.6132,31.7124,32.7227,Monthly,OTC Global Holdings,6
605643,599258,2020-06-04,2024-06-01,20.2727,13.3235,18.8783,19.3692,Monthly,OTC Global Holdings,6
605644,142418,2020-06-04,2024-07-01,65.1539,62.042,59.24800000000001,60.8309,Monthly,OTC Global Holdings,6
605645,599259,2020-06-04,2024-07-01,26.5723,21.2896,26.8601,25.6808,Monthly,OTC Global Holdings,6
605646,142419,2020-06-04,2024-08-01,88.5717,86.8858,81.6273,84.1143,Monthly,OTC Global Holdings,6
605647,599260,2020-06-04,2024-08-01,28.9296,23.6766,29.2464,28.0555,Monthly,OTC Global Holdings,6
605648,142420,2020-06-04,2024-09-01,36.7947,31.5309,32.2029,32.5552,Monthly,OTC Global Holdings,6
605649,599261,2020-06-04,2024-09-01,20.2613,15.433,19.2064,18.5663,Monthly,OTC Global Holdings,6
605650,142421,2020-06-04,2024-10-01,23.34,18.4947,21.2566,21.2458,Monthly,OTC Global Holdings,6
605651,599262,2020-06-04,2024-10-01,18.4692,12.1062,17.5083,15.6822,Monthly,OTC Global Holdings,6
605652,142422,2020-06-04,2024-11-01,23.2031,18.2888,21.1001,21.0692,Monthly,OTC Global Holdings,6
605653,599263,2020-06-04,2024-11-01,17.3246,10.6924,16.0767,14.2742,Monthly,OTC Global Holdings,6
605654,142423,2020-06-04,2024-12-01,23.9257,19.0648,21.7735,21.8132,Monthly,OTC Global Holdings,6
605655,599264,2020-06-04,2024-12-01,18.761,12.1913,17.5534,15.7482,Monthly,OTC Global Holdings,6
605656,142424,2020-06-04,2025-01-01,30.6224,27.9718,27.797,29.7819,Monthly,OTC Global Holdings,6
605657,599265,2020-06-04,2025-01-01,24.3209,17.0883,23.5738,22.1307,Monthly,OTC Global Holdings,6
605658,142425,2020-06-04,2025-02-01,30.0917,27.5819,27.4575,29.4024,Monthly,OTC Global Holdings,6
605659,599266,2020-06-04,2025-02-01,23.7361,16.5097,22.9583,21.5177,Monthly,OTC Global Holdings,6
605660,142426,2020-06-04,2025-03-01,24.3848,17.9609,22.4148,22.5442,Monthly,OTC Global Holdings,6
605661,599267,2020-06-04,2025-03-01,20.1417,10.7706,18.6762,17.2042,Monthly,OTC Global Holdings,6
605662,142427,2020-06-04,2025-04-01,22.3998,15.9698,20.5794,20.618,Monthly,OTC Global Holdings,6
605663,599268,2020-06-04,2025-04-01,18.4015,9.2677,16.9976,15.5051,Monthly,OTC Global Holdings,6
605664,142428,2020-06-04,2025-05-01,23.4916,17.3124,21.3683,21.5279,Monthly,OTC Global Holdings,6
605665,599269,2020-06-04,2025-05-01,18.8957,10.6148,17.9852,16.7501,Monthly,OTC Global Holdings,6
605666,142429,2020-06-04,2025-06-01,38.3348,29.2541,31.3239,32.1296,Monthly,OTC Global Holdings,6
605667,599270,2020-06-04,2025-06-01,20.5609,13.0582,19.2592,18.6798,Monthly,OTC Global Holdings,6
605668,142430,2020-06-04,2025-07-01,62.283,57.8606,55.784,58.0219,Monthly,OTC Global Holdings,6
605669,599271,2020-06-04,2025-07-01,28.1705,21.5661,26.3834,25.4147,Monthly,OTC Global Holdings,6
605670,142431,2020-06-04,2025-08-01,84.6427,81.2523,77.0572,80.3296,Monthly,OTC Global Holdings,6
605671,599272,2020-06-04,2025-08-01,30.7414,23.965,28.9843,27.8601,Monthly,OTC Global Holdings,6
