,Unnamed: 0,AsOfDate,Term,Houston Zone,West Zone,South Zone,North Zone,Peak,Region,asofmonth
605068,215306,2020-06-02,2020-07-01,28.247,25.3263,26.0952,29.381,Monthly,OTC Global Holdings,6
605069,363086,2020-06-02,2020-07-01,70.6857,69.8095,75.2585,76.8496,Monthly,OTC Global Holdings,6
605070,215307,2020-06-02,2020-08-01,33.7807,30.9466,33.3736,35.2406,Monthly,OTC Global Holdings,6
605071,363087,2020-06-02,2020-08-01,152.0775,158.0101,158.5606,161.8646,Monthly,OTC Global Holdings,6
605072,215308,2020-06-02,2020-09-01,21.6364,19.2603,20.9193,20.8119,Monthly,OTC Global Holdings,6
605073,363088,2020-06-02,2020-09-01,43.8715,41.9527,41.6831,42.75,Monthly,OTC Global Holdings,6
605074,215309,2020-06-02,2020-10-01,17.2489,13.9541,17.3626,16.3772,Monthly,OTC Global Holdings,6
605075,363089,2020-06-02,2020-10-01,28.7625,24.5349,25.6241,26.0709,Monthly,OTC Global Holdings,6
605076,215310,2020-06-02,2020-11-01,19.0359,14.7129,17.9087,17.4897,Monthly,OTC Global Holdings,6
605077,363090,2020-06-02,2020-11-01,25.2847,21.7738,23.2844,22.9197,Monthly,OTC Global Holdings,6
605078,215311,2020-06-02,2020-12-01,22.1184,17.8823,21.2093,20.4839,Monthly,OTC Global Holdings,6
605079,363091,2020-06-02,2020-12-01,26.6419,23.3156,24.765,24.194000000000006,Monthly,OTC Global Holdings,6
605080,215312,2020-06-02,2021-01-01,24.4116,20.6615,22.8388,22.4792,Monthly,OTC Global Holdings,6
605081,363092,2020-06-02,2021-01-01,33.29,31.0867,32.9393,31.73,Monthly,OTC Global Holdings,6
605082,215313,2020-06-02,2021-02-01,23.9475,20.5422,22.4096,22.2759,Monthly,OTC Global Holdings,6
605083,363093,2020-06-02,2021-02-01,33.3368,31.1227,32.9647,31.765,Monthly,OTC Global Holdings,6
605084,215314,2020-06-02,2021-03-01,20.0086,16.3396,21.8741,20.3925,Monthly,OTC Global Holdings,6
605085,363094,2020-06-02,2021-03-01,32.3256,26.2625,30.1336,28.5918,Monthly,OTC Global Holdings,6
605086,215315,2020-06-02,2021-04-01,18.8179,14.3117,19.4799,18.3638,Monthly,OTC Global Holdings,6
605087,363095,2020-06-02,2021-04-01,31.1995,25.2468,29.0828,27.4795,Monthly,OTC Global Holdings,6
605088,215316,2020-06-02,2021-05-01,19.45,16.3291,19.5895,19.597,Monthly,OTC Global Holdings,6
605089,363096,2020-06-02,2021-05-01,32.7886,26.5436,30.8604,28.813,Monthly,OTC Global Holdings,6
605090,215317,2020-06-02,2021-06-01,21.1689,20.032,19.8394,22.0218,Monthly,OTC Global Holdings,6
605091,363097,2020-06-02,2021-06-01,43.5076,39.9604,41.0573,39.4751,Monthly,OTC Global Holdings,6
605308,260990,2020-06-03,2020-07-01,31.0621,28.0515,30.4435,30.537,Monthly,OTC Global Holdings,6
605309,407102,2020-06-03,2020-07-01,85.227,84.292,86.0765,84.9887,Monthly,OTC Global Holdings,6
605310,260991,2020-06-03,2020-08-01,36.9756,34.0666,36.244,36.4509,Monthly,OTC Global Holdings,6
605311,407103,2020-06-03,2020-08-01,172.1392,179.0464,179.4441,179.5962,Monthly,OTC Global Holdings,6
605312,260992,2020-06-03,2020-09-01,24.0389,21.6169,22.8166,22.524,Monthly,OTC Global Holdings,6
605313,407104,2020-06-03,2020-09-01,45.4134,43.4965,43.2135,44.0569,Monthly,OTC Global Holdings,6
605314,260993,2020-06-03,2020-10-01,17.6039,14.2569,17.0729,16.544,Monthly,OTC Global Holdings,6
605315,407105,2020-06-03,2020-10-01,28.6587,24.5243,25.9305,26.5887,Monthly,OTC Global Holdings,6
605316,260994,2020-06-03,2020-11-01,19.3226,14.9696,17.7659,17.5937,Monthly,OTC Global Holdings,6
605317,407106,2020-06-03,2020-11-01,24.9363,21.5051,22.9803,23.5302,Monthly,OTC Global Holdings,6
605318,260995,2020-06-03,2020-12-01,22.3987,18.1467,20.9884,20.5716,Monthly,OTC Global Holdings,6
605319,407107,2020-06-03,2020-12-01,26.0784,22.8454,24.2533,25.2165,Monthly,OTC Global Holdings,6
605320,260996,2020-06-03,2021-01-01,24.7271,20.9586,22.4297,22.5328,Monthly,OTC Global Holdings,6
605321,407108,2020-06-03,2021-01-01,31.8209,29.6282,31.4305,31.1979,Monthly,OTC Global Holdings,6
605322,260997,2020-06-03,2021-02-01,24.2293,20.8129,21.9845,22.3234,Monthly,OTC Global Holdings,6
605323,407109,2020-06-03,2021-02-01,31.7776,29.58,31.3671,31.1453,Monthly,OTC Global Holdings,6
605324,260998,2020-06-03,2021-03-01,20.2294,16.5556,21.4095,20.4198,Monthly,OTC Global Holdings,6
605325,407110,2020-06-03,2021-03-01,30.8517,25.0364,28.7255,28.0904,Monthly,OTC Global Holdings,6
605326,260999,2020-06-03,2021-04-01,18.946,14.4473,18.997,18.3364,Monthly,OTC Global Holdings,6
605327,407111,2020-06-03,2021-04-01,29.5899,23.9199,27.5499,26.8299,Monthly,OTC Global Holdings,6
605328,261000,2020-06-03,2021-05-01,19.56,16.4407,19.0858,19.5574,Monthly,OTC Global Holdings,6
605329,407112,2020-06-03,2021-05-01,30.9636,25.019,29.0982,28.0013,Monthly,OTC Global Holdings,6
605330,261001,2020-06-03,2021-06-01,21.2822,20.1437,19.3349,21.9864,Monthly,OTC Global Holdings,6
605331,407113,2020-06-03,2021-06-01,41.4537,37.9971,39.0846,38.9249,Monthly,OTC Global Holdings,6
605548,142370,2020-06-04,2020-07-01,86.4903,85.5701,87.2523,86.2699,Monthly,OTC Global Holdings,6
605549,599211,2020-06-04,2020-07-01,31.4794,26.0831,30.7569,30.4506,Monthly,OTC Global Holdings,6
605550,142371,2020-06-04,2020-08-01,160.499,166.3715,166.9044,167.0639,Monthly,OTC Global Holdings,6
605551,599212,2020-06-04,2020-08-01,37.6391,31.7978,36.7799,36.5402,Monthly,OTC Global Holdings,6
605552,142372,2020-06-04,2020-09-01,45.2598,42.7625,43.1524,43.9614,Monthly,OTC Global Holdings,6
605553,599213,2020-06-04,2020-09-01,24.223000000000006,19.9626,22.9264,22.3176,Monthly,OTC Global Holdings,6
605554,142373,2020-06-04,2020-10-01,28.6297,24.6132,25.9821,26.5816,Monthly,OTC Global Holdings,6
605555,599214,2020-06-04,2020-10-01,17.7429,13.1908,17.1519,16.3965,Monthly,OTC Global Holdings,6
605556,142374,2020-06-04,2020-11-01,24.7707,21.4118,22.8573,23.5848,Monthly,OTC Global Holdings,6
605557,599215,2020-06-04,2020-11-01,19.4311,13.8105,17.8147,17.3809,Monthly,OTC Global Holdings,6
605558,142375,2020-06-04,2020-12-01,25.9529,22.7781,24.1618,25.1071,Monthly,OTC Global Holdings,6
605559,599216,2020-06-04,2020-12-01,22.5148,16.718,21.03,20.2956,Monthly,OTC Global Holdings,6
605560,142376,2020-06-04,2021-01-01,31.5118,29.3514,31.122,30.893,Monthly,OTC Global Holdings,6
605561,599217,2020-06-04,2021-01-01,24.9553,18.6042,22.5411,22.1413,Monthly,OTC Global Holdings,6
605562,142377,2020-06-04,2021-02-01,31.5346,29.3623,31.1249,30.9056,Monthly,OTC Global Holdings,6
605563,599218,2020-06-04,2021-02-01,24.4703,18.4815,22.1056,21.9592,Monthly,OTC Global Holdings,6
605564,142378,2020-06-04,2021-03-01,30.6321,24.8907,28.5323,27.9055,Monthly,OTC Global Holdings,6
605565,599219,2020-06-04,2021-03-01,20.4392,14.7082,21.5206,20.0858,Monthly,OTC Global Holdings,6
605566,142379,2020-06-04,2021-04-01,29.2861,23.686,27.2706,26.5598,Monthly,OTC Global Holdings,6
605567,599220,2020-06-04,2021-04-01,19.0739,12.7778,19.031,17.9169,Monthly,OTC Global Holdings,6
605568,142380,2020-06-04,2021-05-01,30.6475,24.7693,28.8017,27.718000000000004,Monthly,OTC Global Holdings,6
605569,599221,2020-06-04,2021-05-01,19.6859,14.5336,19.1135,19.0873,Monthly,OTC Global Holdings,6
605570,142381,2020-06-04,2021-06-01,41.5949,38.1759,39.2563,39.0973,Monthly,OTC Global Holdings,6
605571,599222,2020-06-04,2021-06-01,21.3936,17.7874,19.3365,21.3943,Monthly,OTC Global Holdings,6
605788,24757,2020-06-05,2020-07-01,74.0617,73.1539,74.7471,73.8587,Monthly,OTC Global Holdings,6
605789,480734,2020-06-05,2020-07-01,29.4029,26.5085,28.7142,28.9038,Monthly,OTC Global Holdings,6
605790,24758,2020-06-05,2020-08-01,146.9444,151.9478,152.6007,152.7695,Monthly,OTC Global Holdings,6
605791,480735,2020-06-05,2020-08-01,35.3148,32.4938,34.4892,34.8112,Monthly,OTC Global Holdings,6
605792,24759,2020-06-05,2020-09-01,43.8147,41.3884,41.7749,42.559,Monthly,OTC Global Holdings,6
605793,480736,2020-06-05,2020-09-01,23.9204,21.5561,22.6501,22.4404,Monthly,OTC Global Holdings,6
605794,24760,2020-06-05,2020-10-01,28.0606,24.1252,25.4686,26.056,Monthly,OTC Global Holdings,6
605795,480737,2020-06-05,2020-10-01,17.5422,14.2589,16.9642,16.5028,Monthly,OTC Global Holdings,6
605796,24761,2020-06-05,2020-11-01,24.4547,21.1386,22.5665,23.2846,Monthly,OTC Global Holdings,6
605797,480738,2020-06-05,2020-11-01,19.2316,14.9368,17.634,17.5252,Monthly,OTC Global Holdings,6
605798,24762,2020-06-05,2020-12-01,25.7398,22.5842,23.9599,24.8994,Monthly,OTC Global Holdings,6
605799,480739,2020-06-05,2020-12-01,22.346,18.1304,20.8731,20.5329,Monthly,OTC Global Holdings,6
605800,24763,2020-06-05,2021-01-01,31.1942,29.1367,30.8046,30.5772,Monthly,OTC Global Holdings,6
605801,480740,2020-06-05,2021-01-01,24.7028,21.0506,22.3086,22.5216,Monthly,OTC Global Holdings,6
605802,24764,2020-06-05,2021-02-01,31.2327,29.1636,30.8233,30.6056,Monthly,OTC Global Holdings,6
605803,480741,2020-06-05,2021-02-01,24.2403,20.9108,21.8954,22.342,Monthly,OTC Global Holdings,6
605804,24765,2020-06-05,2021-03-01,30.4711,24.8295,28.3785,27.754,Monthly,OTC Global Holdings,6
605805,480742,2020-06-05,2021-03-01,20.2927,16.6901,21.3715,20.4861,Monthly,OTC Global Holdings,6
605806,24766,2020-06-05,2021-04-01,29.126,23.6154,27.1107,26.4,Monthly,OTC Global Holdings,6
605807,480743,2020-06-05,2021-04-01,18.9063,14.4769,18.8656,18.2967,Monthly,OTC Global Holdings,6
605808,24767,2020-06-05,2021-05-01,30.5212,24.8113,28.6726,27.5869,Monthly,OTC Global Holdings,6
605809,480744,2020-06-05,2021-05-01,19.5223,16.4633,18.9532,19.5223,Monthly,OTC Global Holdings,6
605810,24768,2020-06-05,2021-06-01,41.1497,37.8659,38.8004,38.6411,Monthly,OTC Global Holdings,6
605811,480745,2020-06-05,2021-06-01,21.2109,20.1742,19.1579,21.9223,Monthly,OTC Global Holdings,6
606028,229214,2020-06-06,2020-07-01,74.0617,73.1539,74.7471,73.8587,Monthly,OTC Global Holdings,6
606029,355202,2020-06-06,2020-07-01,29.4029,26.5085,28.7142,28.9038,Monthly,OTC Global Holdings,6
606030,229215,2020-06-06,2020-08-01,146.9444,151.9478,152.6007,152.7695,Monthly,OTC Global Holdings,6
606031,355203,2020-06-06,2020-08-01,35.3148,32.4938,34.4892,34.8112,Monthly,OTC Global Holdings,6
606032,229216,2020-06-06,2020-09-01,43.8147,41.3884,41.7749,42.559,Monthly,OTC Global Holdings,6
606033,355204,2020-06-06,2020-09-01,23.9204,21.5561,22.6501,22.4404,Monthly,OTC Global Holdings,6
606034,229217,2020-06-06,2020-10-01,28.0606,24.1252,25.4686,26.056,Monthly,OTC Global Holdings,6
606035,355205,2020-06-06,2020-10-01,17.5422,14.2589,16.9642,16.5028,Monthly,OTC Global Holdings,6
606036,229218,2020-06-06,2020-11-01,24.4547,21.1386,22.5665,23.2846,Monthly,OTC Global Holdings,6
606037,355206,2020-06-06,2020-11-01,19.2316,14.9368,17.634,17.5252,Monthly,OTC Global Holdings,6
606038,229219,2020-06-06,2020-12-01,25.7398,22.5842,23.9599,24.8994,Monthly,OTC Global Holdings,6
606039,355207,2020-06-06,2020-12-01,22.346,18.1304,20.8731,20.5329,Monthly,OTC Global Holdings,6
606040,229220,2020-06-06,2021-01-01,31.1942,29.1367,30.8046,30.5772,Monthly,OTC Global Holdings,6
606041,355208,2020-06-06,2021-01-01,24.7028,21.0506,22.3086,22.5216,Monthly,OTC Global Holdings,6
606042,229221,2020-06-06,2021-02-01,31.2327,29.1636,30.8233,30.6056,Monthly,OTC Global Holdings,6
606043,355209,2020-06-06,2021-02-01,24.2403,20.9108,21.8954,22.342,Monthly,OTC Global Holdings,6
606044,229222,2020-06-06,2021-03-01,30.4711,24.8295,28.3785,27.754,Monthly,OTC Global Holdings,6
606045,355210,2020-06-06,2021-03-01,20.2927,16.6901,21.3715,20.4861,Monthly,OTC Global Holdings,6
606046,229223,2020-06-06,2021-04-01,29.126,23.6154,27.1107,26.4,Monthly,OTC Global Holdings,6
606047,355211,2020-06-06,2021-04-01,18.9063,14.4769,18.8656,18.2967,Monthly,OTC Global Holdings,6
606048,229224,2020-06-06,2021-05-01,30.5212,24.8113,28.6726,27.5869,Monthly,OTC Global Holdings,6
606049,355212,2020-06-06,2021-05-01,19.5223,16.4633,18.9532,19.5223,Monthly,OTC Global Holdings,6
606050,229225,2020-06-06,2021-06-01,41.1497,37.8659,38.8004,38.6411,Monthly,OTC Global Holdings,6
606051,355213,2020-06-06,2021-06-01,21.2109,20.1742,19.1579,21.9223,Monthly,OTC Global Holdings,6
606268,261854,2020-06-07,2020-07-01,74.0617,73.1539,74.7471,73.8587,Monthly,OTC Global Holdings,6
606269,390086,2020-06-07,2020-07-01,29.4029,26.5085,28.7142,28.9038,Monthly,OTC Global Holdings,6
606270,261855,2020-06-07,2020-08-01,146.9444,151.9478,152.6007,152.7695,Monthly,OTC Global Holdings,6
606271,390087,2020-06-07,2020-08-01,35.3148,32.4938,34.4892,34.8112,Monthly,OTC Global Holdings,6
606272,261856,2020-06-07,2020-09-01,43.8147,41.3884,41.7749,42.559,Monthly,OTC Global Holdings,6
606273,390088,2020-06-07,2020-09-01,23.9204,21.5561,22.6501,22.4404,Monthly,OTC Global Holdings,6
606274,261857,2020-06-07,2020-10-01,28.0606,24.1252,25.4686,26.056,Monthly,OTC Global Holdings,6
606275,390089,2020-06-07,2020-10-01,17.5422,14.2589,16.9642,16.5028,Monthly,OTC Global Holdings,6
606276,261858,2020-06-07,2020-11-01,24.4547,21.1386,22.5665,23.2846,Monthly,OTC Global Holdings,6
606277,390090,2020-06-07,2020-11-01,19.2316,14.9368,17.634,17.5252,Monthly,OTC Global Holdings,6
606278,261859,2020-06-07,2020-12-01,25.7398,22.5842,23.9599,24.8994,Monthly,OTC Global Holdings,6
606279,390091,2020-06-07,2020-12-01,22.346,18.1304,20.8731,20.5329,Monthly,OTC Global Holdings,6
606280,261860,2020-06-07,2021-01-01,31.1942,29.1367,30.8046,30.5772,Monthly,OTC Global Holdings,6
606281,390092,2020-06-07,2021-01-01,24.7028,21.0506,22.3086,22.5216,Monthly,OTC Global Holdings,6
606282,261861,2020-06-07,2021-02-01,31.2327,29.1636,30.8233,30.6056,Monthly,OTC Global Holdings,6
606283,390093,2020-06-07,2021-02-01,24.2403,20.9108,21.8954,22.342,Monthly,OTC Global Holdings,6
606284,261862,2020-06-07,2021-03-01,30.4711,24.8295,28.3785,27.754,Monthly,OTC Global Holdings,6
606285,390094,2020-06-07,2021-03-01,20.2927,16.6901,21.3715,20.4861,Monthly,OTC Global Holdings,6
606286,261863,2020-06-07,2021-04-01,29.126,23.6154,27.1107,26.4,Monthly,OTC Global Holdings,6
606287,390095,2020-06-07,2021-04-01,18.9063,14.4769,18.8656,18.2967,Monthly,OTC Global Holdings,6
606288,261864,2020-06-07,2021-05-01,30.5212,24.8113,28.6726,27.5869,Monthly,OTC Global Holdings,6
606289,390096,2020-06-07,2021-05-01,19.5223,16.4633,18.9532,19.5223,Monthly,OTC Global Holdings,6
606290,261865,2020-06-07,2021-06-01,41.1497,37.8659,38.8004,38.6411,Monthly,OTC Global Holdings,6
606291,390097,2020-06-07,2021-06-01,21.2109,20.1742,19.1579,21.9223,Monthly,OTC Global Holdings,6
606508,63278,2020-06-08,2020-07-01,31.3519,28.0634,30.6522,30.4672,Monthly,OTC Global Holdings,6
606509,519794,2020-06-08,2020-07-01,84.0337,83.1116,84.809,83.8106,Monthly,OTC Global Holdings,6
606510,63279,2020-06-08,2020-08-01,37.4382,34.1675,36.6074,36.4794,Monthly,OTC Global Holdings,6
606511,519795,2020-06-08,2020-08-01,165.3857,171.3675,171.8903,172.0441,Monthly,OTC Global Holdings,6
606512,63280,2020-06-08,2020-09-01,23.7982,21.1551,22.5217,22.0357,Monthly,OTC Global Holdings,6
606513,519796,2020-06-08,2020-09-01,45.5441,43.0276,43.4188,44.2343,Monthly,OTC Global Holdings,6
606514,63281,2020-06-08,2020-10-01,17.4811,14.0019,16.9031,16.2354,Monthly,OTC Global Holdings,6
606515,519797,2020-06-08,2020-10-01,29.0154,24.9671,26.3462,26.9502,Monthly,OTC Global Holdings,6
606516,63282,2020-06-08,2020-11-01,19.1818,14.6809,17.58,17.2545,Monthly,OTC Global Holdings,6
606517,519798,2020-06-08,2020-11-01,24.6742,21.284,22.7424,23.4767,Monthly,OTC Global Holdings,6
606518,63283,2020-06-08,2020-12-01,22.3126,17.86,20.8413,20.2453,Monthly,OTC Global Holdings,6
606519,519799,2020-06-08,2020-12-01,25.9542,22.742,24.1414,25.098000000000006,Monthly,OTC Global Holdings,6
606520,63284,2020-06-08,2021-01-01,24.6212,20.5964,22.2293,22.047,Monthly,OTC Global Holdings,6
606521,519800,2020-06-08,2021-01-01,31.6135,29.5221,31.2233,30.992,Monthly,OTC Global Holdings,6
606522,63285,2020-06-08,2021-02-01,24.1541,20.4573,21.8128,21.8679,Monthly,OTC Global Holdings,6
606523,519801,2020-06-08,2021-02-01,31.637,29.5354,31.2267,31.0054,Monthly,OTC Global Holdings,6
606524,63286,2020-06-08,2021-03-01,20.2079,16.3183,21.2967,20.0504,Monthly,OTC Global Holdings,6
606525,519802,2020-06-08,2021-03-01,30.7705,25.0359,28.6445,28.0094,Monthly,OTC Global Holdings,6
606526,63287,2020-06-08,2021-04-01,18.8277,14.1429,18.7956,17.9037,Monthly,OTC Global Holdings,6
606527,519803,2020-06-08,2021-04-01,29.4524,23.8305,27.3975,26.6719,Monthly,OTC Global Holdings,6
606528,63288,2020-06-08,2021-05-01,19.4235,16.0809,18.8626,19.0893,Monthly,OTC Global Holdings,6
606529,519804,2020-06-08,2021-05-01,30.8344,25.0191,28.9536,27.8464,Monthly,OTC Global Holdings,6
606530,63289,2020-06-08,2021-06-01,21.0752,19.6944,19.0323,21.4114,Monthly,OTC Global Holdings,6
606531,519805,2020-06-08,2021-06-01,42.1773,38.8469,39.7884,39.6282,Monthly,OTC Global Holdings,6
606748,97130,2020-06-09,2020-07-01,28.7135,25.8091,28.0225,28.2128,Monthly,OTC Global Holdings,6
606749,555663,2020-06-09,2020-07-01,74.6808,73.767,75.39699999999998,74.4705,Monthly,OTC Global Holdings,6
606750,97131,2020-06-09,2020-08-01,34.2068,31.4011,33.388000000000005,33.7075,Monthly,OTC Global Holdings,6
606751,555664,2020-06-09,2020-08-01,142.241,147.2789,147.9248,148.0941,Monthly,OTC Global Holdings,6
606752,97132,2020-06-09,2020-09-01,23.5337,21.1863,22.2751,22.0653,Monthly,OTC Global Holdings,6
606753,555665,2020-06-09,2020-09-01,43.6027,41.1842,41.5708,42.352,Monthly,OTC Global Holdings,6
606754,97133,2020-06-09,2020-10-01,17.3093,14.0476,16.739,16.2788,Monthly,OTC Global Holdings,6
606755,555666,2020-06-09,2020-10-01,28.0852,24.1629,25.5023,26.0878,Monthly,OTC Global Holdings,6
606756,97134,2020-06-09,2020-11-01,19.1159,14.8254,17.5246,17.4138,Monthly,OTC Global Holdings,6
606757,555667,2020-06-09,2020-11-01,24.4141,21.0808,22.5158,23.2378,Monthly,OTC Global Holdings,6
606758,97135,2020-06-09,2020-12-01,22.3651,18.1412,20.8963,20.5519,Monthly,OTC Global Holdings,6
606759,555668,2020-06-09,2020-12-01,25.8836,22.6988,24.0866,25.035,Monthly,OTC Global Holdings,6
606760,97136,2020-06-09,2021-01-01,24.6851,21.0304,22.2962,22.5063,Monthly,OTC Global Holdings,6
606761,555669,2020-06-09,2021-01-01,31.3721,29.2973,30.9822,30.7528,Monthly,OTC Global Holdings,6
606762,97137,2020-06-09,2021-02-01,24.2333,20.9018,21.8935,22.338,Monthly,OTC Global Holdings,6
606763,555670,2020-06-09,2021-02-01,31.4263,29.3394,31.0164,30.7967,Monthly,OTC Global Holdings,6
606764,97138,2020-06-09,2021-03-01,20.3268,16.7218,21.4189,20.5279,Monthly,OTC Global Holdings,6
606765,555671,2020-06-09,2021-03-01,30.7949,25.0928,28.6805,28.0492,Monthly,OTC Global Holdings,6
606766,97139,2020-06-09,2021-04-01,18.9878,14.5344,18.9566,18.3809,Monthly,OTC Global Holdings,6
606767,555672,2020-06-09,2021-04-01,29.6136,23.9916,27.5587,26.8331,Monthly,OTC Global Holdings,6
606768,97140,2020-06-09,2021-05-01,19.5659,16.4959,19.0035,19.5729,Monthly,OTC Global Holdings,6
606769,555673,2020-06-09,2021-05-01,30.915,25.0997,29.0342,27.927,Monthly,OTC Global Holdings,6
606770,97141,2020-06-09,2021-06-01,21.2391,20.2031,19.1843,21.9624,Monthly,OTC Global Holdings,6
606771,555674,2020-06-09,2021-06-01,41.8409,38.5,39.4431,39.2827,Monthly,OTC Global Holdings,6
606988,146594,2020-06-10,2020-07-01,23.0504,25.2282,27.4744,27.1469,Monthly,OTC Global Holdings,6
606989,584019,2020-06-10,2020-07-01,70.7946,74.8948,76.5673,72.4819,Monthly,OTC Global Holdings,6
606990,146595,2020-06-10,2020-08-01,33.4129,30.5779,32.5814,32.5265,Monthly,OTC Global Holdings,6
606991,584020,2020-06-10,2020-08-01,148.2711,154.1058,154.6379,158.0671,Monthly,OTC Global Holdings,6
606992,146596,2020-06-10,2020-09-01,23.4071,21.0388,22.1333,21.785,Monthly,OTC Global Holdings,6
606993,584021,2020-06-10,2020-09-01,44.8014,42.2986,42.68899999999999,43.5,Monthly,OTC Global Holdings,6
606994,146597,2020-06-10,2020-10-01,17.215,13.9243,16.639,16.1315,Monthly,OTC Global Holdings,6
606995,584022,2020-06-10,2020-10-01,28.4189,24.3771,25.7543,26.3564,Monthly,OTC Global Holdings,6
606996,146598,2020-06-10,2020-11-01,19.173,14.8306,17.5587,17.4059,Monthly,OTC Global Holdings,6
606997,584023,2020-06-10,2020-11-01,24.7757,21.3588,22.828000000000007,23.5656,Monthly,OTC Global Holdings,6
606998,146599,2020-06-10,2020-12-01,22.4741,18.2116,20.9874,20.6338,Monthly,OTC Global Holdings,6
606999,584024,2020-06-10,2020-12-01,26.3133,23.0612,24.4766,25.0845,Monthly,OTC Global Holdings,6
607000,146600,2020-06-10,2021-01-01,24.7115,21.0385,22.2976,22.6105,Monthly,OTC Global Holdings,6
607001,584025,2020-06-10,2021-01-01,32.0828,29.9528,31.6834,31.4479,Monthly,OTC Global Holdings,6
607002,146601,2020-06-10,2021-02-01,24.2827,20.9358,21.9178,22.4569,Monthly,OTC Global Holdings,6
607003,584026,2020-06-10,2021-02-01,32.1486,30.0074,31.7286,31.5032,Monthly,OTC Global Holdings,6
607004,146602,2020-06-10,2021-03-01,20.3133,16.7033,21.4149,20.62,Monthly,OTC Global Holdings,6
607005,584027,2020-06-10,2021-03-01,31.104,25.2784,28.9438,28.2987,Monthly,OTC Global Holdings,6
607006,146603,2020-06-10,2021-04-01,19.0162,14.5538,18.9875,18.4851,Monthly,OTC Global Holdings,6
607007,584028,2020-06-10,2021-04-01,29.8795,24.1618,27.7892,27.0514,Monthly,OTC Global Holdings,6
607008,146604,2020-06-10,2021-05-01,19.5862,16.512999999999998,19.0222,19.6688,Monthly,OTC Global Holdings,6
607009,584029,2020-06-10,2021-05-01,31.1935,25.2724,29.2779,28.151,Monthly,OTC Global Holdings,6
607010,146605,2020-06-10,2021-06-01,21.2617,20.2426,19.1959,22.0645,Monthly,OTC Global Holdings,6
607011,584030,2020-06-10,2021-06-01,42.0097,38.6104,39.5728,39.409,Monthly,OTC Global Holdings,6
607228,33925,2020-06-11,2020-07-01,24.2334,26.5332,28.8352,29.0406,Monthly,OTC Global Holdings,6
607229,470990,2020-06-11,2020-07-01,73.8437,78.2512,80.0068,78.9467,Monthly,OTC Global Holdings,6
607230,33926,2020-06-11,2020-08-01,35.2384,32.321,34.3686,34.7125,Monthly,OTC Global Holdings,6
607231,470991,2020-06-11,2020-08-01,163.7254,170.31,170.7227,170.8775,Monthly,OTC Global Holdings,6
607232,33927,2020-06-11,2020-09-01,24.0449,21.6189,22.728,22.5091,Monthly,OTC Global Holdings,6
607233,470992,2020-06-11,2020-09-01,46.3855,43.7926,44.1856,45.0258,Monthly,OTC Global Holdings,6
607234,33928,2020-06-11,2020-10-01,17.5551,14.2033,16.9672,16.4923,Monthly,OTC Global Holdings,6
607235,470993,2020-06-11,2020-10-01,29.4349,25.3115,26.7128,27.3279,Monthly,OTC Global Holdings,6
607236,33929,2020-06-11,2020-11-01,19.4973,15.1112,17.8647,17.7515,Monthly,OTC Global Holdings,6
607237,470994,2020-06-11,2020-11-01,25.1844,21.7341,23.2161,23.9634,Monthly,OTC Global Holdings,6
607238,33930,2020-06-11,2020-12-01,22.7992,18.5144,21.3036,20.9533,Monthly,OTC Global Holdings,6
607239,470995,2020-06-11,2020-12-01,26.6462,23.3867,24.8048,25.4178,Monthly,OTC Global Holdings,6
607240,33931,2020-06-11,2021-01-01,24.9913,21.29,22.5565,22.7734,Monthly,OTC Global Holdings,6
607241,470996,2020-06-11,2021-01-01,32.5369,30.414,32.1464,31.9114,Monthly,OTC Global Holdings,6
607242,33932,2020-06-11,2021-02-01,24.5388,21.1712,22.1568,22.6128,Monthly,OTC Global Holdings,6
607243,470997,2020-06-11,2021-02-01,32.6028,30.47,32.1918,31.9671,Monthly,OTC Global Holdings,6
607244,33933,2020-06-11,2021-03-01,20.5369,16.8976,21.656,20.7497,Monthly,OTC Global Holdings,6
607245,470998,2020-06-11,2021-03-01,31.3853,25.5345,29.2174,28.5691,Monthly,OTC Global Holdings,6
607246,33934,2020-06-11,2021-04-01,19.0419,14.592,19.0118,18.4359,Monthly,OTC Global Holdings,6
607247,470999,2020-06-11,2021-04-01,29.9332,24.2428,27.854,27.1192,Monthly,OTC Global Holdings,6
607248,33935,2020-06-11,2021-05-01,19.5944,16.5315,19.031,19.6045,Monthly,OTC Global Holdings,6
607249,471000,2020-06-11,2021-05-01,31.2205,25.331,29.3171,28.1946,Monthly,OTC Global Holdings,6
607250,33936,2020-06-11,2021-06-01,21.2838,20.2646,19.2258,22.0131,Monthly,OTC Global Holdings,6
607251,471001,2020-06-11,2021-06-01,42.2413,38.8671,39.8153,39.6541,Monthly,OTC Global Holdings,6
607468,216410,2020-06-12,2020-07-01,20.6358,22.4451,24.4904,26.8716,Monthly,OTC Global Holdings,6
607469,362558,2020-06-12,2020-07-01,63.5814,67.6815,63.5315,68.3849,Monthly,OTC Global Holdings,6
607470,216411,2020-06-12,2020-08-01,29.8703,27.2778,29.1396,32.2243,Monthly,OTC Global Holdings,6
607471,362559,2020-06-12,2020-08-01,144.8638,150.7155,132.9345,151.4193,Monthly,OTC Global Holdings,6
607472,216412,2020-06-12,2020-09-01,21.9362,19.7568,20.7947,22.2716,Monthly,OTC Global Holdings,6
