date,price,Peak,Subregion
2012-08-15,30.828583333333338,ATC,West Zone
2012-08-16,30.83781944444445,ATC,West Zone
2012-08-17,31.13877777777778,ATC,West Zone
2012-08-18,31.030083333333334,ATC,West Zone
2012-08-19,30.947166666666664,ATC,West Zone
2012-08-20,30.934194444444447,ATC,West Zone
2012-08-21,30.6375,ATC,West Zone
2012-08-22,30.475958333333335,ATC,West Zone
2012-08-23,29.995444444444445,ATC,West Zone
2012-08-24,30.1855,ATC,West Zone
2012-08-25,29.94965277777778,ATC,West Zone
2012-08-26,29.799597222222225,ATC,West Zone
2012-08-27,29.726305555555555,ATC,West Zone
2012-08-28,29.674069444444445,ATC,West Zone
2012-08-29,28.67584722222222,ATC,West Zone
2012-08-30,28.11961111111111,ATC,West Zone
2012-08-31,27.540611111111108,ATC,West Zone
2012-09-01,27.253291666666662,ATC,West Zone
2012-09-02,27.06693055555555,ATC,West Zone
2012-09-03,27.01695833333333,ATC,West Zone
2012-09-04,26.976861111111113,ATC,West Zone
2012-09-05,25.97297222222222,ATC,West Zone
2012-09-06,25.715180555555555,ATC,West Zone
2012-09-07,26.05858333333333,ATC,West Zone
2012-09-08,24.573805555555552,ATC,West Zone
2012-09-09,24.357597222222218,ATC,West Zone
2012-09-10,24.33652777777777,ATC,West Zone
2012-09-11,24.09268055555555,ATC,West Zone
2012-09-12,23.47868055555555,ATC,West Zone
2012-09-13,23.5374861111111,ATC,West Zone
2012-09-14,23.499069444444434,ATC,West Zone
2012-09-15,23.375333333333327,ATC,West Zone
2012-09-16,22.974305555555546,ATC,West Zone
2012-09-17,22.99037499999999,ATC,West Zone
2012-09-18,23.210958333333323,ATC,West Zone
2012-09-19,23.235486111111097,ATC,West Zone
2012-09-20,23.385680555555542,ATC,West Zone
2012-09-21,23.19072222222221,ATC,West Zone
2012-09-22,23.6871111111111,ATC,West Zone
2012-09-23,23.4488611111111,ATC,West Zone
2012-09-24,23.656555555555542,ATC,West Zone
2012-09-25,23.485263888888873,ATC,West Zone
2012-09-26,23.345749999999985,ATC,West Zone
2012-09-27,23.95483333333332,ATC,West Zone
2012-09-28,24.018694444444428,ATC,West Zone
2012-09-29,23.702513888888873,ATC,West Zone
2012-09-30,23.516902777777766,ATC,West Zone
2012-10-01,23.447555555555542,ATC,West Zone
2012-10-02,23.598555555555542,ATC,West Zone
2012-10-03,23.30793055555554,ATC,West Zone
2012-10-04,23.101208333333318,ATC,West Zone
2012-10-05,23.340388888888874,ATC,West Zone
2012-10-06,23.17756944444443,ATC,West Zone
2012-10-07,22.81595833333332,ATC,West Zone
2012-10-08,23.2972361111111,ATC,West Zone
2012-10-09,23.254597222222216,ATC,West Zone
2012-10-10,23.620749999999994,ATC,West Zone
2012-10-11,24.04991666666666,ATC,West Zone
2012-10-12,24.194152777777774,ATC,West Zone
2012-10-13,24.019222222222215,ATC,West Zone
2012-10-14,24.36177777777777,ATC,West Zone
2012-10-15,24.635833333333323,ATC,West Zone
2012-10-16,24.721069444444435,ATC,West Zone
2012-10-17,26.621597222222213,ATC,West Zone
2012-10-18,26.65804166666666,ATC,West Zone
2012-10-19,26.677027777777774,ATC,West Zone
2012-10-20,26.746319444444442,ATC,West Zone
2012-10-21,27.973819444444437,ATC,West Zone
2012-10-22,28.165124999999993,ATC,West Zone
2012-10-23,28.204847222222217,ATC,West Zone
2012-10-24,27.93233333333333,ATC,West Zone
2012-10-25,27.871888888888886,ATC,West Zone
2012-10-26,27.935472222222224,ATC,West Zone
2012-10-27,27.321361111111113,ATC,West Zone
2012-10-28,27.260583333333333,ATC,West Zone
2012-10-29,27.410319444444443,ATC,West Zone
2012-10-30,28.041916666666665,ATC,West Zone
2012-10-31,27.93177777777778,ATC,West Zone
2012-11-01,27.99118055555556,ATC,West Zone
2012-11-02,28.40454166666667,ATC,West Zone
2012-11-03,29.246527777777782,ATC,West Zone
2012-11-04,29.19380555555556,ATC,West Zone
2012-11-05,29.51380555555556,ATC,West Zone
2012-11-06,29.936611111111116,ATC,West Zone
2012-11-07,29.82744444444445,ATC,West Zone
2012-11-08,29.73744444444445,ATC,West Zone
2012-11-09,29.23977777777778,ATC,West Zone
2012-11-10,28.377375000000004,ATC,West Zone
2012-11-11,28.445263888888892,ATC,West Zone
2012-11-12,29.334097222222226,ATC,West Zone
2012-11-13,29.069750000000006,ATC,West Zone
2012-11-14,29.116055555555565,ATC,West Zone
2012-11-15,29.284069444444455,ATC,West Zone
2012-11-16,27.551694444444458,ATC,West Zone
2012-11-17,27.48243055555557,ATC,West Zone
2012-11-18,27.135958333333345,ATC,West Zone
2012-11-19,27.19500000000001,ATC,West Zone
2012-11-20,26.719791666666676,ATC,West Zone
2012-11-21,26.528083333333345,ATC,West Zone
2012-11-22,26.3175138888889,ATC,West Zone
2012-11-23,26.130180555555565,ATC,West Zone
2012-11-24,26.447680555555564,ATC,West Zone
2012-11-25,26.499888888888897,ATC,West Zone
2012-11-26,26.411722222222227,ATC,West Zone
2012-11-27,26.31255555555556,ATC,West Zone
2012-11-28,26.53415277777778,ATC,West Zone
2012-11-29,25.807708333333338,ATC,West Zone
2012-11-30,25.88781944444445,ATC,West Zone
2012-12-01,25.630750000000003,ATC,West Zone
2012-12-02,25.530972222222225,ATC,West Zone
2012-12-03,24.70155555555556,ATC,West Zone
2012-12-04,24.56698611111112,ATC,West Zone
2012-12-05,24.615652777777782,ATC,West Zone
2012-12-06,24.01893055555556,ATC,West Zone
2012-12-07,23.97240277777778,ATC,West Zone
2012-12-08,24.339930555555558,ATC,West Zone
2012-12-09,24.36194444444445,ATC,West Zone
2012-12-10,24.87513888888889,ATC,West Zone
2012-12-11,24.71401388888889,ATC,West Zone
2012-12-12,23.930430555555557,ATC,West Zone
2012-12-13,23.643430555555554,ATC,West Zone
2012-12-14,23.048680555555556,ATC,West Zone
2012-12-15,23.228875,ATC,West Zone
2012-12-16,23.023791666666664,ATC,West Zone
2012-12-17,22.67220833333333,ATC,West Zone
2012-12-18,23.029652777777773,ATC,West Zone
2012-12-19,22.717166666666664,ATC,West Zone
2012-12-20,21.900305555555555,ATC,West Zone
2012-12-21,21.83758333333333,ATC,West Zone
2012-12-22,21.727249999999994,ATC,West Zone
2012-12-23,21.909374999999997,ATC,West Zone
2012-12-24,21.89631944444444,ATC,West Zone
2012-12-25,21.632666666666662,ATC,West Zone
2012-12-26,21.788527777777777,ATC,West Zone
2012-12-27,22.04444444444444,ATC,West Zone
2012-12-28,21.918083333333332,ATC,West Zone
2012-12-29,22.838194444444444,ATC,West Zone
2012-12-30,22.895430555555553,ATC,West Zone
2012-12-31,22.978749999999994,ATC,West Zone
2013-01-01,22.935347222222216,ATC,West Zone
2013-01-02,23.309166666666663,ATC,West Zone
2013-01-03,23.29245833333333,ATC,West Zone
2013-01-04,22.94868055555555,ATC,West Zone
2013-01-05,23.05158333333333,ATC,West Zone
2013-01-06,23.003236111111107,ATC,West Zone
2013-01-07,23.38822222222222,ATC,West Zone
2013-01-08,23.604499999999994,ATC,West Zone
2013-01-09,23.80320833333333,ATC,West Zone
2013-01-10,23.84156944444444,ATC,West Zone
2013-01-11,23.38893055555555,ATC,West Zone
2013-01-12,23.54618055555555,ATC,West Zone
2013-01-13,23.92351388888888,ATC,West Zone
2013-01-14,23.589986111111106,ATC,West Zone
2013-01-15,23.854166666666664,ATC,West Zone
2013-01-16,24.009111111111107,ATC,West Zone
2013-01-17,23.944888888888883,ATC,West Zone
2013-01-18,23.94858333333333,ATC,West Zone
2013-01-19,24.16908333333333,ATC,West Zone
2013-01-20,24.158763888888885,ATC,West Zone
2013-01-21,24.34859722222222,ATC,West Zone
2013-01-22,24.512194444444443,ATC,West Zone
2013-01-23,24.223041666666667,ATC,West Zone
2013-01-24,24.080861111111112,ATC,West Zone
2013-01-25,24.084944444444446,ATC,West Zone
2013-01-26,24.26904166666667,ATC,West Zone
2013-01-27,23.995583333333336,ATC,West Zone
2013-01-28,23.066111111111113,ATC,West Zone
2013-01-29,23.268013888888888,ATC,West Zone
2013-01-30,22.99348611111111,ATC,West Zone
2013-01-31,22.92827777777778,ATC,West Zone
2013-02-01,22.688333333333333,ATC,West Zone
2013-02-02,22.3765,ATC,West Zone
2013-02-03,22.350263888888886,ATC,West Zone
2013-02-04,22.28563888888889,ATC,West Zone
2013-02-05,22.395583333333335,ATC,West Zone
2013-02-06,21.846236111111114,ATC,West Zone
2013-02-07,21.602125,ATC,West Zone
2013-02-08,21.528222222222222,ATC,West Zone
2013-02-09,21.266333333333332,ATC,West Zone
2013-02-10,21.600847222222225,ATC,West Zone
2013-02-11,22.043875000000003,ATC,West Zone
2013-02-12,22.39208333333334,ATC,West Zone
2013-02-13,22.43080555555556,ATC,West Zone
2013-02-14,22.208041666666666,ATC,West Zone
2013-02-15,22.002097222222226,ATC,West Zone
2013-02-16,22.571152777777783,ATC,West Zone
2013-02-17,22.576402777777783,ATC,West Zone
2013-02-18,22.189958333333337,ATC,West Zone
2013-02-19,22.124375000000004,ATC,West Zone
2013-02-20,22.26108333333334,ATC,West Zone
2013-02-21,22.464847222222225,ATC,West Zone
2013-02-22,22.969472222222226,ATC,West Zone
2013-02-23,23.527861111111115,ATC,West Zone
2013-02-24,23.349930555555556,ATC,West Zone
2013-02-25,22.540277777777774,ATC,West Zone
2013-02-26,22.671680555555554,ATC,West Zone
2013-02-27,22.77595833333333,ATC,West Zone
2013-02-28,22.703027777777777,ATC,West Zone
2013-03-01,23.05772222222222,ATC,West Zone
2013-03-02,23.19173611111111,ATC,West Zone
2013-03-03,23.187666666666665,ATC,West Zone
2013-03-04,23.217319444444446,ATC,West Zone
2013-03-05,22.867736111111114,ATC,West Zone
2013-03-06,23.291569444444445,ATC,West Zone
2013-03-07,22.61834722222222,ATC,West Zone
2013-03-08,22.805652777777773,ATC,West Zone
2013-03-09,22.511527777777772,ATC,West Zone
2013-03-10,22.27216666666666,ATC,West Zone
2013-03-11,23.543499999999995,ATC,West Zone
2013-03-12,23.364597222222212,ATC,West Zone
2013-03-13,23.1548611111111,ATC,West Zone
2013-03-14,22.808166666666654,ATC,West Zone
2013-03-15,22.528166666666657,ATC,West Zone
2013-03-16,22.237652777777768,ATC,West Zone
2013-03-17,22.88024999999999,ATC,West Zone
2013-03-18,23.527069444444432,ATC,West Zone
2013-03-19,24.316027777777766,ATC,West Zone
2013-03-20,24.8036111111111,ATC,West Zone
2013-03-21,24.72209722222221,ATC,West Zone
2013-03-22,24.72120833333332,ATC,West Zone
2013-03-23,25.816388888888874,ATC,West Zone
2013-03-24,25.476888888888876,ATC,West Zone
2013-03-25,25.535513888888875,ATC,West Zone
2013-03-26,25.823874999999987,ATC,West Zone
2013-03-27,26.010722222222213,ATC,West Zone
2013-03-28,26.110277777777767,ATC,West Zone
2013-03-29,26.229083333333325,ATC,West Zone
2013-03-30,26.325208333333325,ATC,West Zone
2013-03-31,26.37976388888888,ATC,West Zone
2013-04-01,26.44894444444444,ATC,West Zone
2013-04-02,26.513666666666662,ATC,West Zone
2013-04-03,26.79170833333333,ATC,West Zone
2013-04-04,27.755152777777774,ATC,West Zone
2013-04-05,29.72148611111111,ATC,West Zone
2013-04-06,30.035027777777774,ATC,West Zone
2013-04-07,29.890819444444443,ATC,West Zone
2013-04-08,30.281263888888887,ATC,West Zone
2013-04-09,30.000416666666663,ATC,West Zone
2013-04-10,28.97531944444444,ATC,West Zone
2013-04-11,29.56745833333333,ATC,West Zone
2013-04-12,29.55233333333333,ATC,West Zone
2013-04-13,29.64072222222222,ATC,West Zone
2013-04-14,29.930999999999997,ATC,West Zone
2013-04-15,30.541597222222222,ATC,West Zone
2013-04-16,30.466930555555557,ATC,West Zone
2013-04-17,29.37809722222222,ATC,West Zone
2013-04-18,28.97897222222222,ATC,West Zone
2013-04-19,29.230111111111107,ATC,West Zone
2013-04-20,29.28141666666666,ATC,West Zone
2013-04-21,29.325986111111106,ATC,West Zone
2013-04-22,27.975763888888885,ATC,West Zone
2013-04-23,27.647527777777775,ATC,West Zone
2013-04-24,27.225194444444444,ATC,West Zone
2013-04-25,27.181791666666662,ATC,West Zone
2013-04-26,27.466249999999995,ATC,West Zone
2013-04-27,28.339708333333327,ATC,West Zone
2013-04-28,29.581791666666664,ATC,West Zone
2013-04-29,30.08193055555555,ATC,West Zone
2013-04-30,29.79874999999999,ATC,West Zone
2013-05-01,29.567791666666658,ATC,West Zone
2013-05-02,29.29202777777777,ATC,West Zone
2013-05-03,29.213652777777767,ATC,West Zone
2013-05-04,28.754027777777765,ATC,West Zone
2013-05-05,26.63908333333332,ATC,West Zone
2013-05-06,27.01874999999999,ATC,West Zone
2013-05-07,27.1082361111111,ATC,West Zone
2013-05-08,27.372722222222208,ATC,West Zone
2013-05-09,28.73872222222221,ATC,West Zone
2013-05-10,28.966874999999984,ATC,West Zone
2013-05-11,28.907416666666656,ATC,West Zone
2013-05-12,29.128152777777768,ATC,West Zone
2013-05-13,29.19637499999999,ATC,West Zone
2013-05-14,29.31922222222221,ATC,West Zone
2013-05-15,30.151791666666654,ATC,West Zone
2013-05-16,29.990722222222207,ATC,West Zone
2013-05-17,30.21672222222221,ATC,West Zone
2013-05-18,30.30276388888888,ATC,West Zone
2013-05-19,30.204499999999992,ATC,West Zone
2013-05-20,30.64952777777777,ATC,West Zone
2013-05-21,30.70838888888888,ATC,West Zone
2013-05-22,30.84141666666666,ATC,West Zone
2013-05-23,31.151986111111103,ATC,West Zone
2013-05-24,31.505555555555546,ATC,West Zone
2013-05-25,31.399083333333326,ATC,West Zone
2013-05-26,31.442347222222214,ATC,West Zone
2013-05-27,30.490569444444432,ATC,West Zone
2013-05-28,29.220249999999986,ATC,West Zone
2013-05-29,28.539305555555543,ATC,West Zone
2013-05-30,28.852847222222213,ATC,West Zone
2013-05-31,29.13954166666666,ATC,West Zone
2013-06-01,29.431777777777768,ATC,West Zone
2013-06-02,29.461249999999993,ATC,West Zone
2013-06-03,29.705819444444437,ATC,West Zone
2013-06-04,29.71065277777777,ATC,West Zone
2013-06-05,29.78766666666666,ATC,West Zone
2013-06-06,29.793222222222216,ATC,West Zone
2013-06-07,29.773597222222218,ATC,West Zone
2013-06-08,28.959152777777774,ATC,West Zone
2013-06-09,28.763458333333332,ATC,West Zone
2013-06-10,28.610305555555556,ATC,West Zone
2013-06-11,28.570194444444443,ATC,West Zone
2013-06-12,28.66995833333333,ATC,West Zone
2013-06-13,28.87330555555555,ATC,West Zone
2013-06-14,28.02804166666666,ATC,West Zone
2013-06-15,28.061361111111108,ATC,West Zone
2013-06-16,27.936999999999994,ATC,West Zone
2013-06-17,28.05649999999999,ATC,West Zone
2013-06-18,28.061402777777765,ATC,West Zone
2013-06-19,27.85613888888888,ATC,West Zone
2013-06-20,27.669374999999988,ATC,West Zone
2013-06-21,27.712263888888874,ATC,West Zone
2013-06-22,27.808166666666654,ATC,West Zone
2013-06-23,27.50133333333332,ATC,West Zone
2013-06-24,27.495013888888877,ATC,West Zone
2013-06-25,27.797986111111097,ATC,West Zone
2013-06-26,28.187833333333323,ATC,West Zone
2013-06-27,28.618805555555543,ATC,West Zone
2013-06-28,29.105013888888877,ATC,West Zone
2013-06-29,29.445249999999987,ATC,West Zone
2013-06-30,29.530013888888877,ATC,West Zone
2013-07-01,29.677999999999987,ATC,West Zone
2013-07-02,29.886847222222208,ATC,West Zone
2013-07-03,29.976388888888877,ATC,West Zone
2013-07-04,29.897958333333317,ATC,West Zone
2013-07-05,29.97641666666665,ATC,West Zone
2013-07-06,30.04830555555554,ATC,West Zone
2013-07-07,30.07145833333332,ATC,West Zone
2013-07-08,30.324902777777762,ATC,West Zone
2013-07-09,30.462527777777762,ATC,West Zone
2013-07-10,30.678180555555535,ATC,West Zone
2013-07-11,30.74448611111109,ATC,West Zone
2013-07-12,30.79251388888887,ATC,West Zone
2013-07-13,30.77486111111109,ATC,West Zone
2013-07-14,30.580194444444423,ATC,West Zone
2013-07-15,30.3129722222222,ATC,West Zone
2013-07-16,30.344069444444425,ATC,West Zone
2013-07-17,30.183624999999985,ATC,West Zone
2013-07-18,30.338874999999984,ATC,West Zone
2013-07-19,30.40005555555554,ATC,West Zone
2013-07-20,30.66080555555554,ATC,West Zone
2013-07-21,31.13258333333332,ATC,West Zone
2013-07-22,31.69765277777776,ATC,West Zone
2013-07-23,32.43840277777776,ATC,West Zone
2013-07-24,32.60537499999999,ATC,West Zone
2013-07-25,32.52636111111109,ATC,West Zone
2013-07-26,32.363180555555545,ATC,West Zone
2013-07-27,32.16291666666665,ATC,West Zone
2013-07-28,31.83831944444443,ATC,West Zone
2013-07-29,31.52916666666665,ATC,West Zone
2013-07-30,31.595430555555538,ATC,West Zone
2013-07-31,31.685874999999985,ATC,West Zone
2013-08-01,31.768055555555538,ATC,West Zone
2013-08-02,31.741513888888868,ATC,West Zone
2013-08-03,31.840569444444426,ATC,West Zone
2013-08-04,31.738319444444425,ATC,West Zone
2013-08-05,31.84098611111109,ATC,West Zone
2013-08-06,31.835569444444424,ATC,West Zone
2013-08-07,31.958319444444424,ATC,West Zone
2013-08-08,32.01504166666665,ATC,West Zone
2013-08-09,31.941013888888868,ATC,West Zone
2013-08-10,31.796458333333316,ATC,West Zone
2013-08-11,31.72651388888887,ATC,West Zone
2013-08-12,31.921986111111096,ATC,West Zone
2013-08-13,32.218791666666654,ATC,West Zone
2013-08-14,32.43268055555554,ATC,West Zone
2013-08-15,32.33770833333332,ATC,West Zone
2013-08-16,32.414277777777755,ATC,West Zone
2013-08-17,32.22701388888887,ATC,West Zone
2013-08-18,31.963513888888873,ATC,West Zone
2013-08-19,31.827111111111094,ATC,West Zone
2013-08-20,31.377749999999985,ATC,West Zone
2013-08-21,31.235374999999987,ATC,West Zone
2013-08-22,31.000999999999987,ATC,West Zone
2013-08-23,31.430152777777764,ATC,West Zone
2013-08-24,31.693847222222207,ATC,West Zone
2013-08-25,31.795999999999985,ATC,West Zone
2013-08-26,31.788013888888877,ATC,West Zone
2013-08-27,31.82252777777777,ATC,West Zone
2013-08-28,31.795194444444437,ATC,West Zone
2013-08-29,31.782305555555546,ATC,West Zone
2013-08-30,31.99772222222221,ATC,West Zone
2013-08-31,31.914944444444433,ATC,West Zone
2013-09-01,31.856861111111098,ATC,West Zone
2013-09-02,31.931763888888877,ATC,West Zone
2013-09-03,35.66866666666666,ATC,West Zone
2013-09-04,35.8961111111111,ATC,West Zone
2013-09-05,36.11015277777777,ATC,West Zone
2013-09-06,36.13368055555555,ATC,West Zone
2013-09-07,36.42545833333333,ATC,West Zone
2013-09-08,36.53045833333333,ATC,West Zone
2013-09-09,36.574374999999996,ATC,West Zone
2013-09-10,36.58874999999999,ATC,West Zone
2013-09-11,36.36648611111111,ATC,West Zone
2013-09-12,36.21662499999999,ATC,West Zone
2013-09-13,36.350958333333324,ATC,West Zone
2013-09-14,36.56665277777777,ATC,West Zone
2013-09-15,36.55288888888888,ATC,West Zone
2013-09-16,36.88259722222221,ATC,West Zone
2013-09-17,37.30458333333332,ATC,West Zone
2013-09-18,37.49430555555554,ATC,West Zone
2013-09-19,37.66294444444443,ATC,West Zone
2013-09-20,37.352874999999976,ATC,West Zone
2013-09-21,37.07586111111109,ATC,West Zone
2013-09-22,36.49706944444442,ATC,West Zone
2013-09-23,35.91913888888887,ATC,West Zone
2013-09-24,36.571583333333315,ATC,West Zone
2013-09-25,36.48429166666664,ATC,West Zone
2013-09-26,36.08969444444442,ATC,West Zone
2013-09-27,35.86786111111109,ATC,West Zone
2013-09-28,35.55591666666665,ATC,West Zone
2013-09-29,35.23013888888887,ATC,West Zone
2013-09-30,35.09473611111109,ATC,West Zone
2013-10-01,38.65779166666665,ATC,West Zone
2013-10-02,38.614430555555536,ATC,West Zone
2013-10-03,34.6787361111111,ATC,West Zone
2013-10-04,34.248902777777765,ATC,West Zone
2013-10-05,33.98534722222221,ATC,West Zone
2013-10-06,33.86355555555554,ATC,West Zone
2013-10-07,33.57958333333332,ATC,West Zone
2013-10-08,33.228847222222214,ATC,West Zone
2013-10-09,32.93516666666666,ATC,West Zone
2013-10-10,32.54030555555554,ATC,West Zone
2013-10-11,32.37554166666665,ATC,West Zone
2013-10-12,33.39891666666666,ATC,West Zone
2013-10-13,33.13156944444443,ATC,West Zone
2013-10-14,32.923527777777764,ATC,West Zone
2013-10-15,32.79883333333332,ATC,West Zone
2013-10-16,32.6079861111111,ATC,West Zone
2013-10-17,32.42647222222221,ATC,West Zone
2013-10-18,32.39451388888888,ATC,West Zone
2013-10-19,32.06087499999999,ATC,West Zone
2013-10-20,31.85945833333332,ATC,West Zone
2013-10-21,31.753277777777765,ATC,West Zone
2013-10-22,31.875041666666654,ATC,West Zone
2013-10-23,31.974319444444426,ATC,West Zone
2013-10-24,31.126611111111092,ATC,West Zone
2013-10-25,31.030541666666647,ATC,West Zone
2013-10-26,31.82555555555554,ATC,West Zone
2013-10-27,32.29038888888887,ATC,West Zone
2013-10-28,32.29612499999998,ATC,West Zone
2013-10-29,32.597749999999984,ATC,West Zone
2013-10-30,33.34504166666665,ATC,West Zone
2013-10-31,29.67024999999999,ATC,West Zone
2013-11-01,29.44570833333332,ATC,West Zone
2013-11-02,29.754083333333323,ATC,West Zone
2013-11-03,29.602416666666656,ATC,West Zone
2013-11-04,29.50949999999999,ATC,West Zone
2013-11-05,29.969902777777765,ATC,West Zone
2013-11-06,30.181819444444432,ATC,West Zone
2013-11-07,30.313527777777765,ATC,West Zone
2013-11-08,30.373805555555542,ATC,West Zone
2013-11-09,30.496291666666654,ATC,West Zone
2013-11-10,30.393902777777768,ATC,West Zone
2013-11-11,29.18233333333332,ATC,West Zone
2013-11-12,29.144749999999988,ATC,West Zone
2013-11-13,29.107138888888876,ATC,West Zone
2013-11-14,29.089958333333318,ATC,West Zone
2013-11-15,28.953888888888873,ATC,West Zone
2013-11-16,28.702374999999982,ATC,West Zone
2013-11-17,28.57258333333332,ATC,West Zone
2013-11-18,29.16594444444443,ATC,West Zone
2013-11-19,29.525805555555543,ATC,West Zone
2013-11-20,29.62833333333332,ATC,West Zone
2013-11-21,29.495111111111097,ATC,West Zone
2013-11-22,31.28695833333332,ATC,West Zone
2013-11-23,31.98176388888888,ATC,West Zone
2013-11-24,32.2113611111111,ATC,West Zone
2013-11-25,31.87824999999999,ATC,West Zone
2013-11-26,31.622638888888883,ATC,West Zone
2013-11-27,31.745263888888882,ATC,West Zone
2013-11-28,31.492847222222217,ATC,West Zone
2013-11-29,30.808555555555547,ATC,West Zone
2013-11-30,30.501111111111104,ATC,West Zone
2013-12-01,30.46599999999999,ATC,West Zone
2013-12-02,30.821805555555546,ATC,West Zone
2013-12-03,30.991624999999992,ATC,West Zone
2013-12-04,30.959305555555545,ATC,West Zone
2013-12-05,30.251249999999988,ATC,West Zone
2013-12-06,29.993027777777765,ATC,West Zone
2013-12-07,30.313972222222212,ATC,West Zone
2013-12-08,30.678041666666655,ATC,West Zone
2013-12-09,31.037041666666656,ATC,West Zone
2013-12-10,31.6073611111111,ATC,West Zone
2013-12-11,31.77309722222221,ATC,West Zone
2013-12-12,32.41530555555554,ATC,West Zone
2013-12-13,32.4167361111111,ATC,West Zone
2013-12-14,32.73308333333332,ATC,West Zone
2013-12-15,34.17918055555554,ATC,West Zone
2013-12-16,35.21455555555554,ATC,West Zone
2013-12-17,35.27756944444443,ATC,West Zone
2013-12-18,34.784791666666656,ATC,West Zone
2013-12-19,34.52808333333332,ATC,West Zone
2013-12-20,34.551430555555534,ATC,West Zone
2013-12-21,35.377749999999985,ATC,West Zone
2013-12-22,33.59480555555554,ATC,West Zone
2013-12-23,33.03579166666665,ATC,West Zone
2013-12-24,32.91543055555554,ATC,West Zone
2013-12-25,32.64355555555554,ATC,West Zone
2013-12-26,32.66311111111109,ATC,West Zone
2013-12-27,32.74402777777776,ATC,West Zone
2013-12-28,32.650291666666654,ATC,West Zone
2013-12-29,32.481972222222204,ATC,West Zone
2013-12-30,32.76522222222221,ATC,West Zone
2013-12-31,33.1396111111111,ATC,West Zone
2014-01-01,32.50630555555554,ATC,West Zone
2014-01-02,32.8008611111111,ATC,West Zone
2014-01-03,33.07890277777776,ATC,West Zone
2014-01-04,33.15422222222221,ATC,West Zone
2014-01-05,32.928597222222216,ATC,West Zone
2014-01-06,44.32708333333333,ATC,West Zone
2014-01-07,44.78051388888888,ATC,West Zone
2014-01-08,44.817652777777774,ATC,West Zone
2014-01-09,44.708458333333326,ATC,West Zone
2014-01-10,44.68059722222222,ATC,West Zone
2014-01-11,44.323277777777776,ATC,West Zone
2014-01-12,44.18047222222222,ATC,West Zone
2014-01-13,43.74022222222222,ATC,West Zone
2014-01-14,42.49740277777778,ATC,West Zone
2014-01-15,41.68920833333334,ATC,West Zone
2014-01-16,41.597222222222236,ATC,West Zone
2014-01-17,41.64261111111112,ATC,West Zone
2014-01-18,41.97937500000001,ATC,West Zone
2014-01-19,42.14636111111112,ATC,West Zone
2014-01-20,41.381527777777784,ATC,West Zone
2014-01-21,41.38708333333334,ATC,West Zone
2014-01-22,41.43566666666667,ATC,West Zone
2014-01-23,41.26191666666668,ATC,West Zone
2014-01-24,41.996305555555566,ATC,West Zone
2014-01-25,42.2190138888889,ATC,West Zone
2014-01-26,42.063125000000014,ATC,West Zone
2014-01-27,41.896652777777796,ATC,West Zone
2014-01-28,42.30569444444446,ATC,West Zone
2014-01-29,42.65413888888891,ATC,West Zone
2014-01-30,42.65795833333335,ATC,West Zone
2014-01-31,42.90300000000001,ATC,West Zone
2014-02-01,43.21794444444446,ATC,West Zone
2014-02-02,43.33665277777779,ATC,West Zone
2014-02-03,44.05911111111113,ATC,West Zone
2014-02-04,45.67879166666668,ATC,West Zone
2014-02-05,34.370972222222235,ATC,West Zone
2014-02-06,36.40541666666668,ATC,West Zone
2014-02-07,38.49915277777779,ATC,West Zone
2014-02-08,38.751736111111114,ATC,West Zone
2014-02-09,39.39127777777778,ATC,West Zone
2014-02-10,41.12118055555556,ATC,West Zone
2014-02-11,43.85355555555555,ATC,West Zone
2014-02-12,45.32734722222222,ATC,West Zone
2014-02-13,45.50329166666666,ATC,West Zone
2014-02-14,45.46898611111111,ATC,West Zone
2014-02-15,45.65088888888888,ATC,West Zone
2014-02-16,45.752958333333325,ATC,West Zone
2014-02-17,45.37959722222221,ATC,West Zone
2014-02-18,45.32572222222222,ATC,West Zone
2014-02-19,45.51095833333333,ATC,West Zone
2014-02-20,45.34215277777777,ATC,West Zone
2014-02-21,45.602819444444435,ATC,West Zone
2014-02-22,45.924111111111095,ATC,West Zone
2014-02-23,45.41904166666665,ATC,West Zone
2014-02-24,45.91897222222221,ATC,West Zone
2014-02-25,46.38324999999998,ATC,West Zone
2014-02-26,47.13899999999999,ATC,West Zone
2014-02-27,47.47180555555554,ATC,West Zone
2014-02-28,46.91586111111109,ATC,West Zone
2014-03-01,46.724097222222206,ATC,West Zone
2014-03-02,49.02943055555554,ATC,West Zone
2014-03-03,57.83962499999998,ATC,West Zone
2014-03-04,61.597972222222204,ATC,West Zone
2014-03-05,61.5284722222222,ATC,West Zone
2014-03-06,60.532833333333315,ATC,West Zone
2014-03-07,60.13574999999999,ATC,West Zone
2014-03-08,57.376333333333314,ATC,West Zone
2014-03-09,55.33095833333332,ATC,West Zone
2014-03-10,54.845402777777764,ATC,West Zone
2014-03-11,54.12102777777776,ATC,West Zone
2014-03-12,52.158486111111095,ATC,West Zone
2014-03-13,49.75533333333332,ATC,West Zone
2014-03-14,48.47141666666665,ATC,West Zone
2014-03-15,48.22287499999998,ATC,West Zone
2014-03-16,48.1388472222222,ATC,West Zone
2014-03-17,49.162013888888865,ATC,West Zone
2014-03-18,49.01891666666665,ATC,West Zone
2014-03-19,49.20587499999998,ATC,West Zone
2014-03-20,50.28719444444442,ATC,West Zone
